lista_hombres,frecuencia,frecuencia_%
857,0.0005120327700972862,0.05
3634,0.0005120327700972862,0.05
176,0.0005120327700972862,0.05
289,0.0005120327700972862,0.05
1016,0.0005120327700972862,0.05
1415,0.0005120327700972862,0.05
965,0.0005120327700972862,0.05
1510,0.0005120327700972862,0.05
904,0.0005120327700972862,0.05
1000,0.0005120327700972862,0.05
749,0.0005120327700972862,0.05
924,0.0005120327700972862,0.05
416,0.0005120327700972862,0.05
1027,0.0005120327700972862,0.05
1124,0.0005120327700972862,0.05
60,0.0005120327700972862,0.05
1112,0.0005120327700972862,0.05
361,0.0005120327700972862,0.05
1223,0.0005120327700972862,0.05
957,0.0005120327700972862,0.05
1499,0.0005120327700972862,0.05
1173,0.0005120327700972862,0.05
1199,0.0005120327700972862,0.05
1826,0.0005120327700972862,0.05
323,0.0005120327700972862,0.05
1166,0.0005120327700972862,0.05
693,0.0005120327700972862,0.05
156,0.0005120327700972862,0.05
341,0.0005120327700972862,0.05
1604,0.0005120327700972862,0.05
103,0.0005120327700972862,0.05
727,0.0005120327700972862,0.05
181,0.0005120327700972862,0.05
863,0.0005120327700972862,0.05
1002,0.0005120327700972862,0.05
970,0.0005120327700972862,0.05
143,0.0005120327700972862,0.05
1481,0.0005120327700972862,0.05
961,0.0005120327700972862,0.05
398,0.0005120327700972862,0.05
1001,0.0005120327700972862,0.05
951,0.0005120327700972862,0.05
855,0.0005120327700972862,0.05
255,0.0005120327700972862,0.05
1138,0.0005120327700972862,0.05
780,0.0005120327700972862,0.05
1618,0.0005120327700972862,0.05
1137,0.0005120327700972862,0.05
271,0.0005120327700972862,0.05
157,0.0005120327700972862,0.05
813,0.0005120327700972862,0.05
1344,0.0005120327700972862,0.05
1145,0.0005120327700972862,0.05
1873,0.0002560163850486431,0.03
2810,0.0002560163850486431,0.03
4761,0.0002560163850486431,0.03
948,0.0002560163850486431,0.03
1416,0.0002560163850486431,0.03
1298,0.0002560163850486431,0.03
1614,0.0002560163850486431,0.03
3910,0.0002560163850486431,0.03
1085,0.0002560163850486431,0.03
1325,0.0002560163850486431,0.03
1109,0.0002560163850486431,0.03
1211,0.0002560163850486431,0.03
3223,0.0002560163850486431,0.03
1245,0.0002560163850486431,0.03
4942,0.0002560163850486431,0.03
1036,0.0002560163850486431,0.03
1291,0.0002560163850486431,0.03
4247,0.0002560163850486431,0.03
1374,0.0002560163850486431,0.03
2875,0.0002560163850486431,0.03
1636,0.0002560163850486431,0.03
1388,0.0002560163850486431,0.03
1823,0.0002560163850486431,0.03
990,0.0002560163850486431,0.03
2150,0.0002560163850486431,0.03
1096,0.0002560163850486431,0.03
1031,0.0002560163850486431,0.03
1458,0.0002560163850486431,0.03
1842,0.0002560163850486431,0.03
3620,0.0002560163850486431,0.03
3351,0.0002560163850486431,0.03
3780,0.0002560163850486431,0.03
2672,0.0002560163850486431,0.03
947,0.0002560163850486431,0.03
1590,0.0002560163850486431,0.03
1116,0.0002560163850486431,0.03
1356,0.0002560163850486431,0.03
1411,0.0002560163850486431,0.03
2471,0.0002560163850486431,0.03
2186,0.0002560163850486431,0.03
952,0.0002560163850486431,0.03
1317,0.0002560163850486431,0.03
3909,0.0002560163850486431,0.03
1585,0.0002560163850486431,0.03
1545,0.0002560163850486431,0.03
2111,0.0002560163850486431,0.03
1062,0.0002560163850486431,0.03
2073,0.0002560163850486431,0.03
802,0.0002560163850486431,0.03
1561,0.0002560163850486431,0.03
1517,0.0002560163850486431,0.03
1880,0.0002560163850486431,0.03
2777,0.0002560163850486431,0.03
1751,0.0002560163850486431,0.03
1278,0.0002560163850486431,0.03
1082,0.0002560163850486431,0.03
1164,0.0002560163850486431,0.03
117,0.0002560163850486431,0.03
2110,0.0002560163850486431,0.03
2005,0.0002560163850486431,0.03
1115,0.0002560163850486431,0.03
3077,0.0002560163850486431,0.03
1529,0.0002560163850486431,0.03
1375,0.0002560163850486431,0.03
2295,0.0002560163850486431,0.03
193,0.0002560163850486431,0.03
3731,0.0002560163850486431,0.03
3567,0.0002560163850486431,0.03
3410,0.0002560163850486431,0.03
1019,0.0002560163850486431,0.03
3270,0.0002560163850486431,0.03
1894,0.0002560163850486431,0.03
2010,0.0002560163850486431,0.03
2450,0.0002560163850486431,0.03
1059,0.0002560163850486431,0.03
1201,0.0002560163850486431,0.03
913,0.0002560163850486431,0.03
2615,0.0002560163850486431,0.03
1043,0.0002560163850486431,0.03
1498,0.0002560163850486431,0.03
1503,0.0002560163850486431,0.03
1057,0.0002560163850486431,0.03
1373,0.0002560163850486431,0.03
1937,0.0002560163850486431,0.03
4645,0.0002560163850486431,0.03
2559,0.0002560163850486431,0.03
306,0.0002560163850486431,0.03
229,0.0002560163850486431,0.03
1551,0.0002560163850486431,0.03
1663,0.0002560163850486431,0.03
1831,0.0002560163850486431,0.03
1136,0.0002560163850486431,0.03
195,0.0002560163850486431,0.03
2309,0.0002560163850486431,0.03
4093,0.0002560163850486431,0.03
2340,0.0002560163850486431,0.03
1781,0.0002560163850486431,0.03
1755,0.0002560163850486431,0.03
1051,0.0002560163850486431,0.03
1131,0.0002560163850486431,0.03
120,0.0002560163850486431,0.03
2030,0.0002560163850486431,0.03
135,0.0002560163850486431,0.03
2172,0.0002560163850486431,0.03
1789,0.0002560163850486431,0.03
4218,0.0002560163850486431,0.03
4090,0.0002560163850486431,0.03
2007,0.0002560163850486431,0.03
459,0.0002560163850486431,0.03
207,0.0002560163850486431,0.03
1641,0.0002560163850486431,0.03
960,0.0002560163850486431,0.03
1434,0.0002560163850486431,0.03
2271,0.0002560163850486431,0.03
2264,0.0002560163850486431,0.03
1447,0.0002560163850486431,0.03
823,0.0002560163850486431,0.03
1577,0.0002560163850486431,0.03
1277,0.0002560163850486431,0.03
1280,0.0002560163850486431,0.03
1653,0.0002560163850486431,0.03
983,0.0002560163850486431,0.03
2572,0.0002560163850486431,0.03
1061,0.0002560163850486431,0.03
391,0.0002560163850486431,0.03
750,0.0002560163850486431,0.03
1151,0.0002560163850486431,0.03
118,0.0002560163850486431,0.03
2074,0.0002560163850486431,0.03
1840,0.0002560163850486431,0.03
1511,0.0002560163850486431,0.03
161,0.0002560163850486431,0.03
932,0.0002560163850486431,0.03
1475,0.0002560163850486431,0.03
1596,0.0002560163850486431,0.03
105,0.0002560163850486431,0.03
1665,0.0002560163850486431,0.03
1676,0.0002560163850486431,0.03
1578,0.0002560163850486431,0.03
2542,0.0002560163850486431,0.03
1493,0.0002560163850486431,0.03
1144,0.0002560163850486431,0.03
1566,0.0002560163850486431,0.03
2265,0.0002560163850486431,0.03
1093,0.0002560163850486431,0.03
1284,0.0002560163850486431,0.03
2290,0.0002560163850486431,0.03
940,0.0002560163850486431,0.03
1433,0.0002560163850486431,0.03
1898,0.0002560163850486431,0.03
1350,0.0002560163850486431,0.03
2084,0.0002560163850486431,0.03
8,0.0002560163850486431,0.03
1784,0.0002560163850486431,0.03
1550,0.0002560163850486431,0.03
1239,0.0002560163850486431,0.03
1286,0.0002560163850486431,0.03
1764,0.0002560163850486431,0.03
1462,0.0002560163850486431,0.03
1473,0.0002560163850486431,0.03
1603,0.0002560163850486431,0.03
719,0.0002560163850486431,0.03
1146,0.0002560163850486431,0.03
1227,0.0002560163850486431,0.03
1557,0.0002560163850486431,0.03
1930,0.0002560163850486431,0.03
1258,0.0002560163850486431,0.03
1125,0.0002560163850486431,0.03
2067,0.0002560163850486431,0.03
1389,0.0002560163850486431,0.03
1613,0.0002560163850486431,0.03
1184,0.0002560163850486431,0.03
1522,0.0002560163850486431,0.03
1200,0.0002560163850486431,0.03
631,0.0002560163850486431,0.03
1214,0.0002560163850486431,0.03
893,0.0002560163850486431,0.03
862,0.0002560163850486431,0.03
7221,0.0002560163850486431,0.03
1888,0.0002560163850486431,0.03
184,0.0002560163850486431,0.03
481,0.0002560163850486431,0.03
982,0.0002560163850486431,0.03
1728,0.0002560163850486431,0.03
1791,0.0002560163850486431,0.03
228,0.0002560163850486431,0.03
1835,0.0002560163850486431,0.03
293,0.0002560163850486431,0.03
1139,0.0002560163850486431,0.03
1495,0.0002560163850486431,0.03
499,0.0002560163850486431,0.03
1760,0.0002560163850486431,0.03
1587,0.0002560163850486431,0.03
2476,0.0002560163850486431,0.03
4152,0.0002560163850486431,0.03
1846,0.0002560163850486431,0.03
1820,0.0002560163850486431,0.03
3053,0.0002560163850486431,0.03
42,0.0002560163850486431,0.03
1594,0.0002560163850486431,0.03
1328,0.0002560163850486431,0.03
2653,0.0002560163850486431,0.03
426,0.0002560163850486431,0.03
235,0.0002560163850486431,0.03
3312,0.0002560163850486431,0.03
4251,0.0002560163850486431,0.03
1505,0.0002560163850486431,0.03
1320,0.0002560163850486431,0.03
1889,0.0002560163850486431,0.03
7219,0.0002560163850486431,0.03
3916,0.0002560163850486431,0.03
5006,0.0002560163850486431,0.03
1901,0.0002560163850486431,0.03
1210,0.0002560163850486431,0.03
2687,0.0002560163850486431,0.03
197,0.0002560163850486431,0.03
3630,0.0002560163850486431,0.03
1281,0.0002560163850486431,0.03
1645,0.0002560163850486431,0.03
1929,0.0002560163850486431,0.03
1671,0.0002560163850486431,0.03
2161,0.0002560163850486431,0.03
4618,0.0002560163850486431,0.03
69,0.0002560163850486431,0.03
1392,0.0002560163850486431,0.03
1759,0.0002560163850486431,0.03
1404,0.0002560163850486431,0.03
290,0.0002560163850486431,0.03
1142,0.0002560163850486431,0.03
51,0.0002560163850486431,0.03
1087,0.0002560163850486431,0.03
1943,0.0002560163850486431,0.03
881,0.0002560163850486431,0.03
1986,0.0002560163850486431,0.03
188,0.0002560163850486431,0.03
1364,0.0002560163850486431,0.03
61,0.0002560163850486431,0.03
251,0.0002560163850486431,0.03
123,0.0002560163850486431,0.03
1569,0.0002560163850486431,0.03
258,0.0002560163850486431,0.03
59,0.0002560163850486431,0.03
1390,0.0002560163850486431,0.03
133,0.0002560163850486431,0.03
1449,0.0002560163850486431,0.03
2990,0.0002560163850486431,0.03
405,0.0002560163850486431,0.03
216,0.0002560163850486431,0.03
829,0.0002560163850486431,0.03
66,0.0002560163850486431,0.03
1512,0.0002560163850486431,0.03
1339,0.0002560163850486431,0.03
1117,0.0002560163850486431,0.03
1207,0.0002560163850486431,0.03
1267,0.0002560163850486431,0.03
1581,0.0002560163850486431,0.03
1243,0.0002560163850486431,0.03
53,0.0002560163850486431,0.03
177,0.0002560163850486431,0.03
1327,0.0002560163850486431,0.03
1387,0.0002560163850486431,0.03
1911,0.0002560163850486431,0.03
1761,0.0002560163850486431,0.03
1439,0.0002560163850486431,0.03
1847,0.0002560163850486431,0.03
2767,0.0002560163850486431,0.03
1120,0.0002560163850486431,0.03
99,0.0002560163850486431,0.03
340,0.0002560163850486431,0.03
1403,0.0002560163850486431,0.03
240,0.0002560163850486431,0.03
1726,0.0002560163850486431,0.03
794,0.0002560163850486431,0.03
2109,0.0002560163850486431,0.03
39712,0.0002560163850486431,0.03
1862,0.0002560163850486431,0.03
1169,0.0002560163850486431,0.03
980,0.0002560163850486431,0.03
822,0.0002560163850486431,0.03
1378,0.0002560163850486431,0.03
765,0.0002560163850486431,0.03
1813,0.0002560163850486431,0.03
1301,0.0002560163850486431,0.03
1015,0.0002560163850486431,0.03
1531,0.0002560163850486431,0.03
887,0.0002560163850486431,0.03
2197,0.0002560163850486431,0.03
1648,0.0002560163850486431,0.03
851,0.0002560163850486431,0.03
1637,0.0002560163850486431,0.03
1444,0.0002560163850486431,0.03
1489,0.0002560163850486431,0.03
2206,0.0002560163850486431,0.03
4224,0.0002560163850486431,0.03
3522,0.0002560163850486431,0.03
2210,0.0002560163850486431,0.03
217,0.0002560163850486431,0.03
2561,0.0002560163850486431,0.03
2122,0.0002560163850486431,0.03
2259,0.0002560163850486431,0.03
1990,0.0002560163850486431,0.03
927,0.0002560163850486431,0.03
308,0.0002560163850486431,0.03
2091,0.0002560163850486431,0.03
742,0.0002560163850486431,0.03
804,0.0002560163850486431,0.03
1128,0.0002560163850486431,0.03
1528,0.0002560163850486431,0.03
2176,0.0002560163850486431,0.03
108,0.0002560163850486431,0.03
1496,0.0002560163850486431,0.03
165,0.0002560163850486431,0.03
101,0.0002560163850486431,0.03
850,0.0002560163850486431,0.03
596,0.0002560163850486431,0.03
1950,0.0002560163850486431,0.03
1288,0.0002560163850486431,0.03
2147,0.0002560163850486431,0.03
4616,0.0002560163850486431,0.03
2128,0.0002560163850486431,0.03
1530,0.0002560163850486431,0.03
3166,0.0002560163850486431,0.03
4340,0.0002560163850486431,0.03
1627,0.0002560163850486431,0.03
1927,0.0002560163850486431,0.03
950,0.0002560163850486431,0.03
1157,0.0002560163850486431,0.03
1554,0.0002560163850486431,0.03
1158,0.0002560163850486431,0.03
1680,0.0002560163850486431,0.03
1827,0.0002560163850486431,0.03
4285,0.0002560163850486431,0.03
2097,0.0002560163850486431,0.03
1705,0.0002560163850486431,0.03
4051,0.0002560163850486431,0.03
770,0.0002560163850486431,0.03
1222,0.0002560163850486431,0.03
848,0.0002560163850486431,0.03
1608,0.0002560163850486431,0.03
2704,0.0002560163850486431,0.03
1822,0.0002560163850486431,0.03
3227,0.0002560163850486431,0.03
3625,0.0002560163850486431,0.03
2730,0.0002560163850486431,0.03
4538,0.0002560163850486431,0.03
3406,0.0002560163850486431,0.03
4565,0.0002560163850486431,0.03
2405,0.0002560163850486431,0.03
2906,0.0002560163850486431,0.03
846,0.0002560163850486431,0.03
1276,0.0002560163850486431,0.03
1176,0.0002560163850486431,0.03
1460,0.0002560163850486431,0.03
1007,0.0002560163850486431,0.03
1376,0.0002560163850486431,0.03
849,0.0002560163850486431,0.03
73,0.0002560163850486431,0.03
150,0.0002560163850486431,0.03
246,0.0002560163850486431,0.03
2460,0.0002560163850486431,0.03
3203,0.0002560163850486431,0.03
1592,0.0002560163850486431,0.03
2833,0.0002560163850486431,0.03
2014,0.0002560163850486431,0.03
172,0.0002560163850486431,0.03
110,0.0002560163850486431,0.03
164,0.0002560163850486431,0.03
1828,0.0002560163850486431,0.03
2238,0.0002560163850486431,0.03
1238,0.0002560163850486431,0.03
1056,0.0002560163850486431,0.03
1247,0.0002560163850486431,0.03
1459,0.0002560163850486431,0.03
218,0.0002560163850486431,0.03
1371,0.0002560163850486431,0.03
2224,0.0002560163850486431,0.03
1293,0.0002560163850486431,0.03
210,0.0002560163850486431,0.03
166,0.0002560163850486431,0.03
109,0.0002560163850486431,0.03
1861,0.0002560163850486431,0.03
1807,0.0002560163850486431,0.03
1241,0.0002560163850486431,0.03
1908,0.0002560163850486431,0.03
79,0.0002560163850486431,0.03
88,0.0002560163850486431,0.03
1516,0.0002560163850486431,0.03
1429,0.0002560163850486431,0.03
1413,0.0002560163850486431,0.03
1053,0.0002560163850486431,0.03
611,0.0002560163850486431,0.03
71,0.0002560163850486431,0.03
209,0.0002560163850486431,0.03
936,0.0002560163850486431,0.03
144,0.0002560163850486431,0.03
1553,0.0002560163850486431,0.03
1077,0.0002560163850486431,0.03
1153,0.0002560163850486431,0.03
140,0.0002560163850486431,0.03
96,0.0002560163850486431,0.03
1190,0.0002560163850486431,0.03
212,0.0002560163850486431,0.03
2051,0.0002560163850486431,0.03
1341,0.0002560163850486431,0.03
70,0.0002560163850486431,0.03
1864,0.0002560163850486431,0.03
1318,0.0002560163850486431,0.03
168,0.0002560163850486431,0.03
1703,0.0002560163850486431,0.03
151,0.0002560163850486431,0.03
1380,0.0002560163850486431,0.03
2502,0.0002560163850486431,0.03
80,0.0002560163850486431,0.03
937,0.0002560163850486431,0.03
1269,0.0002560163850486431,0.03
1090,0.0002560163850486431,0.03
174,0.0002560163850486431,0.03
494,0.0002560163850486431,0.03
4243,0.0002560163850486431,0.03
1039,0.0002560163850486431,0.03
260,0.0002560163850486431,0.03
1421,0.0002560163850486431,0.03
1407,0.0002560163850486431,0.03
1311,0.0002560163850486431,0.03
3164,0.0002560163850486431,0.03
1716,0.0002560163850486431,0.03
1113,0.0002560163850486431,0.03
295,0.0002560163850486431,0.03
1816,0.0002560163850486431,0.03
1435,0.0002560163850486431,0.03
1540,0.0002560163850486431,0.03
669,0.0002560163850486431,0.03
4170,0.0002560163850486431,0.03
278,0.0002560163850486431,0.03
149,0.0002560163850486431,0.03
81,0.0002560163850486431,0.03
1853,0.0002560163850486431,0.03
2519,0.0002560163850486431,0.03
1382,0.0002560163850486431,0.03
1106,0.0002560163850486431,0.03
897,0.0002560163850486431,0.03
2245,0.0002560163850486431,0.03
478,0.0002560163850486431,0.03
159,0.0002560163850486431,0.03
1412,0.0002560163850486431,0.03
2230,0.0002560163850486431,0.03
1436,0.0002560163850486431,0.03
1409,0.0002560163850486431,0.03
1379,0.0002560163850486431,0.03
988,0.0002560163850486431,0.03
1370,0.0002560163850486431,0.03
3493,0.0002560163850486431,0.03
1181,0.0002560163850486431,0.03
1483,0.0002560163850486431,0.03
1275,0.0002560163850486431,0.03
1487,0.0002560163850486431,0.03
1268,0.0002560163850486431,0.03
935,0.0002560163850486431,0.03
3898,0.0002560163850486431,0.03
2368,0.0002560163850486431,0.03
1564,0.0002560163850486431,0.03
1975,0.0002560163850486431,0.03
2325,0.0002560163850486431,0.03
2560,0.0002560163850486431,0.03
2889,0.0002560163850486431,0.03
2369,0.0002560163850486431,0.03
1330,0.0002560163850486431,0.03
688,0.0002560163850486431,0.03
1326,0.0002560163850486431,0.03
1261,0.0002560163850486431,0.03
2012,0.0002560163850486431,0.03
1337,0.0002560163850486431,0.03
1348,0.0002560163850486431,0.03
1206,0.0002560163850486431,0.03
1420,0.0002560163850486431,0.03
1883,0.0002560163850486431,0.03
1451,0.0002560163850486431,0.03
1256,0.0002560163850486431,0.03
1197,0.0002560163850486431,0.03
603,0.0002560163850486431,0.03
1965,0.0002560163850486431,0.03
1078,0.0002560163850486431,0.03
793,0.0002560163850486431,0.03
1591,0.0002560163850486431,0.03
986,0.0002560163850486431,0.03
1464,0.0002560163850486431,0.03
1196,0.0002560163850486431,0.03
885,0.0002560163850486431,0.03
167,0.0002560163850486431,0.03
1777,0.0002560163850486431,0.03
1985,0.0002560163850486431,0.03
820,0.0002560163850486431,0.03
2042,0.0002560163850486431,0.03
292,0.0002560163850486431,0.03
759,0.0002560163850486431,0.03
708,0.0002560163850486431,0.03
1024,0.0002560163850486431,0.03
2723,0.0002560163850486431,0.03
4009,0.0002560163850486431,0.03
1446,0.0002560163850486431,0.03
4665,0.0002560163850486431,0.03
1485,0.0002560163850486431,0.03
2571,0.0002560163850486431,0.03
1568,0.0002560163850486431,0.03
1441,0.0002560163850486431,0.03
1782,0.0002560163850486431,0.03
4948,0.0002560163850486431,0.03
2671,0.0002560163850486431,0.03
2055,0.0002560163850486431,0.03
1260,0.0002560163850486431,0.03
1544,0.0002560163850486431,0.03
709,0.0002560163850486431,0.03
106,0.0002560163850486431,0.03
282,0.0002560163850486431,0.03
221,0.0002560163850486431,0.03
1874,0.0002560163850486431,0.03
2732,0.0002560163850486431,0.03
2512,0.0002560163850486431,0.03
2064,0.0002560163850486431,0.03
1725,0.0002560163850486431,0.03
1362,0.0002560163850486431,0.03
1450,0.0002560163850486431,0.03
1132,0.0002560163850486431,0.03
859,0.0002560163850486431,0.03
786,0.0002560163850486431,0.03
1486,0.0002560163850486431,0.03
2626,0.0002560163850486431,0.03
1068,0.0002560163850486431,0.03
1167,0.0002560163850486431,0.03
1534,0.0002560163850486431,0.03
628,0.0002560163850486431,0.03
368,0.0002560163850486431,0.03
2053,0.0002560163850486431,0.03
243,0.0002560163850486431,0.03
1338,0.0002560163850486431,0.03
1332,0.0002560163850486431,0.03
679,0.0002560163850486431,0.03
1182,0.0002560163850486431,0.03
2733,0.0002560163850486431,0.03
1455,0.0002560163850486431,0.03
2622,0.0002560163850486431,0.03
1316,0.0002560163850486431,0.03
1504,0.0002560163850486431,0.03
1691,0.0002560163850486431,0.03
882,0.0002560163850486431,0.03
3102,0.0002560163850486431,0.03
1004,0.0002560163850486431,0.03
1397,0.0002560163850486431,0.03
2518,0.0002560163850486431,0.03
3364,0.0002560163850486431,0.03
4982,0.0002560163850486431,0.03
2310,0.0002560163850486431,0.03
2044,0.0002560163850486431,0.03
1694,0.0002560163850486431,0.03
318,0.0002560163850486431,0.03
355,0.0002560163850486431,0.03
390,0.0002560163850486431,0.03
2050,0.0002560163850486431,0.03
1092,0.0002560163850486431,0.03
1340,0.0002560163850486431,0.03
1111,0.0002560163850486431,0.03
1313,0.0002560163850486431,0.03
1204,0.0002560163850486431,0.03
4966,0.0002560163850486431,0.03
5361,0.0002560163850486431,0.03
1713,0.0002560163850486431,0.03
2787,0.0002560163850486431,0.03
2213,0.0002560163850486431,0.03
4202,0.0002560163850486431,0.03
1133,0.0002560163850486431,0.03
1141,0.0002560163850486431,0.03
895,0.0002560163850486431,0.03
1620,0.0002560163850486431,0.03
3899,0.0002560163850486431,0.03
1958,0.0002560163850486431,0.03
1508,0.0002560163850486431,0.03
1855,0.0002560163850486431,0.03
699,0.0002560163850486431,0.03
869,0.0002560163850486431,0.03
309,0.0002560163850486431,0.03
281,0.0002560163850486431,0.03
248,0.0002560163850486431,0.03
304,0.0002560163850486431,0.03
313,0.0002560163850486431,0.03
436,0.0002560163850486431,0.03
366,0.0002560163850486431,0.03
303,0.0002560163850486431,0.03
964,0.0002560163850486431,0.03
3137,0.0002560163850486431,0.03
880,0.0002560163850486431,0.03
227,0.0002560163850486431,0.03
334,0.0002560163850486431,0.03
264,0.0002560163850486431,0.03
247,0.0002560163850486431,0.03
343,0.0002560163850486431,0.03
511,0.0002560163850486431,0.03
254,0.0002560163850486431,0.03
297,0.0002560163850486431,0.03
1140,0.0002560163850486431,0.03
1369,0.0002560163850486431,0.03
1193,0.0002560163850486431,0.03
4180,0.0002560163850486431,0.03
3922,0.0002560163850486431,0.03
1730,0.0002560163850486431,0.03
3638,0.0002560163850486431,0.03
4381,0.0002560163850486431,0.03
3127,0.0002560163850486431,0.03
2816,0.0002560163850486431,0.03
1398,0.0002560163850486431,0.03
1271,0.0002560163850486431,0.03
1178,0.0002560163850486431,0.03
1220,0.0002560163850486431,0.03
1246,0.0002560163850486431,0.03
1306,0.0002560163850486431,0.03
1150,0.0002560163850486431,0.03
966,0.0002560163850486431,0.03
908,0.0002560163850486431,0.03
973,0.0002560163850486431,0.03
1303,0.0002560163850486431,0.03
